行业名称,股票代码,股票名称,起始日期,结束日期
商业贸易,SH600287,江苏舜天,2008/6/2 0:00,
商业贸易,SH600301,*ST南化,2019/7/24 0:00,
商业贸易,SH600306,*ST商城,2018/4/20 1:43,
商业贸易,SH600361,华联综超,2014/1/1 0:00,
商业贸易,SH600415,小商品城,2015/11/3 0:00,
商业贸易,SH600605,汇通能源,2008/6/2 0:00,
商业贸易,SH600608,ST沪科,2018/7/13 0:00,
商业贸易,SH600628,新世界,2014/1/1 0:01,
商业贸易,SH600655,豫园股份,2014/1/1 0:01,
商业贸易,SH600693,东百集团,2014/1/1 0:00,
商业贸易,SH600694,大商股份,2014/1/1 0:00,
商业贸易,SH600697,欧亚集团,2014/1/1 0:01,
商业贸易,SH600710,苏美达,2018/7/13 0:00,
商业贸易,SH600712,南宁百货,2014/1/1 0:00,
商业贸易,SH600723,首商股份,2014/1/1 0:00,
商业贸易,SH600729,重庆百货,2015/11/3 0:00,
商业贸易,SH600738,丽尚国潮,2014/1/1 0:00,
商业贸易,SH600753,东方银星,2018/7/13 0:00,
商业贸易,SH600755,厦门国贸,2008/6/2 0:00,
商业贸易,SH600774,汉商集团,2014/1/1 0:00,
商业贸易,SH600778,友好集团,2014/1/1 0:01,
商业贸易,SH600785,新华百货,2014/1/1 0:00,
商业贸易,SH600790,轻纺城,2014/1/1 0:00,
商业贸易,SH600814,杭州解百,2016/4/20 0:00,
商业贸易,SH600821,津劝业,2014/1/1 0:00,
商业贸易,SH600822,上海物贸,2008/6/2 0:00,
商业贸易,SH600826,兰生股份,2016/2/19 0:00,
商业贸易,SH600827,百联股份,2014/1/1 0:00,
商业贸易,SH600828,茂业商业,2014/1/1 0:01,
商业贸易,SH600838,上海九百,2014/1/1 0:00,
商业贸易,SH600857,宁波中百,2018/7/13 0:00,
商业贸易,SH600858,银座股份,2015/10/31 0:00,
商业贸易,SH600859,王府井,2015/10/31 0:00,
商业贸易,SH600861,北京城乡,2017/6/29 0:00,
商业贸易,SH600865,百大集团,2017/6/29 0:00,
商业贸易,SH600870,*ST厦华,2019/7/24 0:00,
商业贸易,SH600898,ST美讯,2014/1/1 0:00,
商业贸易,SH600981,汇鸿集团,2008/6/2 0:00,
商业贸易,SH601010,文峰股份,2019/7/24 0:00,
商业贸易,SH601086,国芳集团,2017/9/21 17:22,
商业贸易,SH601113,ST华鼎,2019/7/24 0:00,
商业贸易,SH601116,三江购物,2014/1/1 0:00,
商业贸易,SH601366,利群股份,2017/3/30 17:26,
商业贸易,SH601828,美凯龙,2018/1/7 22:49,
商业贸易,SH601933,永辉超市,2015/10/31 0:00,
商业贸易,SH603031,安德利,2018/12/24 0:00,
商业贸易,SH603101,汇嘉时代,2019/7/24 0:00,
商业贸易,SH603123,翠微股份,2016/8/11 0:00,
商业贸易,SH603214,爱婴室,2018/4/3 10:01,
商业贸易,SH603682,锦和商业,2020/4/8 9:08,
商业贸易,SH603708,家家悦,2016/12/1 21:22,
商业贸易,SH603900,莱绅通灵,2016/11/6 18:31,
商业贸易,SH605188,国光连锁,2020/6/24 8:36,
食品饮料,SZ000568,泸州老窖,2016/10/25 9:30,
食品饮料,SZ000596,古井贡酒,2016/7/5 0:00,
食品饮料,SZ000639,西王食品,2019/7/24 0:00,
食品饮料,SZ000716,黑芝麻,2016/3/10 15:25,
食品饮料,SZ000729,燕京啤酒,2015/10/16 0:00,
食品饮料,SZ000752,*ST西发,2016/3/10 15:25,
食品饮料,SZ000799,酒鬼酒,2016/7/5 0:00,
食品饮料,SZ000848,承德露露,2008/6/2 0:00,
食品饮料,SZ000858,五粮液,2016/10/25 9:30,
食品饮料,SZ000860,顺鑫农业,2016/1/4 0:00,
食品饮料,SZ000869,张裕A,2015/10/26 0:00,
食品饮料,SZ000895,双汇发展,2011/10/10 0:00,
食品饮料,SZ000929,兰州黄河,2008/6/2 0:00,
食品饮料,SZ000995,皇台酒业,2015/10/26 0:00,
食品饮料,SZ002216,三全食品,2016/7/5 0:00,
食品饮料,SZ002304,洋河股份,2016/10/25 9:30,
食品饮料,SZ002329,皇氏集团,2011/10/10 0:00,
食品饮料,SZ002330,得利斯,2011/10/10 0:00,
食品饮料,SZ002461,珠江啤酒,2016/3/10 15:25,
食品饮料,SZ002481,双塔食品,2016/2/19 0:00,
食品饮料,SZ002495,佳隆股份,2011/10/10 0:00,
食品饮料,SZ002507,涪陵榨菜,2011/10/10 0:00,
食品饮料,SZ002515,金字火腿,2011/10/10 0:00,
食品饮料,SZ002525,胜景山河(I,2015/10/26 0:00,
食品饮料,SZ002557,洽洽食品,2016/7/5 0:00,
食品饮料,SZ002568,百润股份,2015/10/26 0:00,
食品饮料,SZ002570,贝因美,2016/7/5 0:00,
食品饮料,SZ002582,好想你,2016/2/15 0:00,
食品饮料,SZ002597,金禾实业,2020/11/15 0:00,
食品饮料,SZ002646,青青稞酒,2015/10/26 0:00,
食品饮料,SZ002650,ST加加,2015/8/14 0:00,
食品饮料,SZ002661,克明面业,2016/7/5 0:00,
食品饮料,SZ002695,煌上煌,2016/3/10 15:25,
食品饮料,SZ002702,海欣食品,2012/9/26 0:00,
食品饮料,SZ002719,*ST麦趣,2019/7/24 0:00,
食品饮料,SZ002726,龙大肉食,2014/6/20 0:00,
食品饮料,SZ002732,燕塘乳业,2016/11/2 17:02,
食品饮料,SZ002770,*ST科迪,2015/6/18 0:00,
食品饮料,SZ002820,桂发祥,2016/12/27 15:47,
食品饮料,SZ002840,华统股份,2016/12/19 12:06,
食品饮料,SZ002847,盐津铺子,2017/1/14 18:17,
食品饮料,SZ002910,庄园牧场,2017/10/30 14:44,
食品饮料,SZ002946,新乳业,2019/1/24 8:51,
食品饮料,SZ002956,西麦食品,2019/6/4 9:18,
食品饮料,SZ002991,甘源食品,2020/7/21 8:25,
食品饮料,SZ003000,劲仔食品,2020/8/31 9:43,
食品饮料,SZ003030,祖名股份,2020/12/23 10:22,
食品饮料,SZ300146,汤臣倍健,2016/7/5 0:00,
食品饮料,SZ300741,华宝股份,2018/2/12 10:11,
食品饮料,SZ300783,三只松鼠,2019/6/4 9:18,
食品饮料,SZ300791,仙乐健康,2019/9/16 14:41,
食品饮料,SZ300858,科拓生物,2020/7/13 21:31,
食品饮料,SZ300892,品渥食品,2020/9/5 20:48,
食品饮料,SZ300898,熊猫乳品,2020/9/24 9:01,
食品饮料,SZ300908,仲景食品,2020/11/10 10:05,
食品饮料,SZ300915,海融科技,2020/11/25 14:42,
食品饮料,SZ300973,立高食品,2021/3/29 22:19,
食品饮料,SZ300997,欢乐家,2021/5/18 11:26,
食品饮料,SH600059,古越龙山,2015/10/26 0:00,
食品饮料,SH600073,上海梅林,2019/7/24 0:00,
食品饮料,SH600084,*ST中葡,2015/10/26 0:00,
食品饮料,SH600132,重庆啤酒,2015/10/26 0:00,
食品饮料,SH600186,莲花健康,2011/10/10 0:00,
食品饮料,SH600189,泉阳泉,2019/7/24 0:00,
食品饮料,SH600197,伊力特,2016/10/25 9:30,
食品饮料,SH600199,金种子酒,2016/7/5 0:00,
食品饮料,SH600238,海南椰岛,2015/10/26 0:00,
食品饮料,SH600300,ST维维,2016/3/10 15:25,
食品饮料,SH600305,恒顺醋业,2016/7/5 0:00,
食品饮料,SH600365,ST通葡,2015/10/26 0:00,
食品饮料,SH600381,青海春天,2020/11/21 0:00,
食品饮料,SH600419,天润乳业,2018/7/13 0:00,
食品饮料,SH600429,三元股份,2016/1/13 11:11,
食品饮料,SH600519,贵州茅台,2016/3/28 0:00,
食品饮料,SH600543,莫高股份,2015/10/26 0:00,
食品饮料,SH600559,老白干酒,2015/8/14 0:00,
食品饮料,SH600573,惠泉啤酒,2015/10/26 0:00,
食品饮料,SH600597,光明乳业,2016/7/5 0:00,
食品饮料,SH600600,青岛啤酒,2016/7/5 0:00,
食品饮料,SH600616,金枫酒业,2011/10/10 0:00,
食品饮料,SH600702,舍得酒业,2016/7/5 0:00,
食品饮料,SH600779,水井坊,2016/7/5 0:00,
食品饮料,SH600809,山西汾酒,2016/10/25 9:30,
食品饮料,SH600866,星湖科技,2011/10/10 0:00,
食品饮料,SH600872,中炬高新,2016/7/5 0:00,
食品饮料,SH600882,妙可蓝多,2017/6/29 0:00,
食品饮料,SH600887,伊利股份,2016/7/5 0:00,
食品饮料,SH601579,会稽山,2015/10/26 0:00,
食品饮料,SH603020,爱普股份,2016/3/10 15:25,
食品饮料,SH603027,千禾味业,2016/3/4 0:00,
食品饮料,SH603043,广州酒家,2017/6/20 10:05,
食品饮料,SH603156,养元饮品,2018/1/29 19:38,
食品饮料,SH603198,迎驾贡酒,2016/10/25 9:30,
食品饮料,SH603288,海天味业,2016/7/5 0:00,
食品饮料,SH603317,天味食品,2019/4/4 14:25,
食品饮料,SH603345,安井食品,2017/3/2 9:11,
食品饮料,SH603369,今世缘,2016/10/25 9:30,
食品饮料,SH603517,绝味食品,2017/3/1 14:32,
食品饮料,SH603536,惠发食品,2017/6/5 14:10,
食品饮料,SH603589,口子窖,2016/11/2 16:54,
食品饮料,SH603696,安记食品,2015/12/23 0:00,
食品饮料,SH603697,有友食品,2019/5/6 14:22,
食品饮料,SH603711,香飘飘,2017/11/21 13:44,
食品饮料,SH603719,良品铺子,2020/1/22 17:03,
食品饮料,SH603755,日辰股份,2019/8/19 8:41,
食品饮料,SH603777,来伊份,2016/11/2 16:55,
食品饮料,SH603779,ST威龙,2016/4/26 0:00,
食品饮料,SH603866,桃李面包,2016/8/11 14:08,
食品饮料,SH603886,元祖股份,2016/12/11 16:19,
食品饮料,SH603919,金徽酒,2016/3/4 0:00,
食品饮料,SH605077,华康股份,2021/1/25 9:15,
食品饮料,SH605089,味知香,2021/4/15 8:50,
食品饮料,SH605179,一鸣食品,2020/12/14 14:44,
食品饮料,SH605300,佳禾食品,2021/4/21 16:01,
食品饮料,SH605337,李子园,2021/1/25 9:14,
食品饮料,SH605338,巴比食品,2020/9/21 19:16,
食品饮料,SH605339,南侨食品,2021/4/26 16:00,
食品饮料,SH605388,均瑶健康,2020/8/4 23:29,
食品饮料,SH605499,东鹏饮料,2021/5/12 8:58,
食品饮料,SH688089,嘉必优,2019/12/5 11:39,
通信,SZ000032,深桑达A,2016/8/4 1:33,
通信,SZ000063,中兴通讯,2015/10/15 11:06,
通信,SZ000070,特发信息,2016/2/19 0:00,
通信,SZ000586,汇源通信,2016/8/4 1:33,
通信,SZ000836,富通信息,2014/1/1 0:00,
通信,SZ000851,高鸿股份,2015/11/3 0:00,
通信,SZ000889,中嘉博创,2017/5/26 10:00,
通信,SZ000971,*ST高升,2017/5/26 10:00,
通信,SZ002017,东信和平,2016/5/22 1:33,
通信,SZ002089,ST新海,2016/8/16 0:00,
通信,SZ002093,国脉科技,2014/1/1 0:01,
通信,SZ002104,恒宝股份,2015/8/14 0:00,
通信,SZ002115,三维通信,2015/11/3 0:00,
通信,SZ002194,武汉凡谷,2015/11/3 0:00,
通信,SZ002281,光迅科技,2016/2/4 1:32,
通信,SZ002313,日海智能,2016/8/4 1:33,
通信,SZ002359,北讯退,2018/7/13 0:00,
通信,SZ002396,星网锐捷,2017/5/12 15:59,
通信,SZ002446,盛路通信,2015/8/27 0:00,
通信,SZ002467,二六三,2015/8/14 0:00,
通信,SZ002491,通鼎互联,2015/10/31 0:00,
通信,SZ002544,杰赛科技,2016/8/21 17:05,
通信,SZ002583,海能达,2015/12/26 14:10,
通信,SZ002792,通宇通讯,2016/12/5 11:33,
通信,SZ002897,意华股份,2017/8/26 9:15,
通信,SZ002902,铭普光磁,2019/7/24 0:00,
通信,SZ002908,德生科技,2017/10/10 13:31,
通信,SZ002929,润建股份,2018/2/12 10:10,
通信,SZ003031,中瓷电子,2020/12/23 10:22,
通信,SZ003040,楚天龙,2021/3/5 19:18,
通信,SZ300017,网宿科技,2017/5/26 10:00,
通信,SZ300025,华星创业,2016/8/4 1:33,
通信,SZ300050,世纪鼎利,2015/11/3 0:00,
通信,SZ300081,恒信东方,2014/1/1 0:00,
通信,SZ300098,高新兴,2016/8/4 1:33,
通信,SZ300134,大富科技,2015/11/3 0:00,
通信,SZ300183,东软载波,2018/7/13 0:00,
通信,SZ300205,天喻信息,2014/1/1 0:01,
通信,SZ300211,亿通科技,2016/8/4 1:33,
通信,SZ300213,佳讯飞鸿,2015/11/3 0:00,
通信,SZ300252,金信诺,2015/11/3 0:00,
通信,SZ300308,中际旭创,2018/7/13 0:00,
通信,SZ300310,宜通世纪,2015/11/3 0:00,
通信,SZ300312,*ST邦讯,2015/11/3 0:00,
通信,SZ300353,东土科技,2015/11/3 0:00,
通信,SZ300383,光环新网,2017/11/1 0:00,
通信,SZ300394,天孚通信,2018/7/13 0:00,
通信,SZ300414,中光防雷,2018/7/13 0:00,
通信,SZ300502,新易盛,2018/7/13 0:00,
通信,SZ300504,天邑股份,2018/4/3 9:59,
通信,SZ300513,恒实科技,2019/7/24 0:00,
通信,SZ300531,优博讯,2016/8/4 0:00,
通信,SZ300548,博创科技,2016/12/5 11:27,
通信,SZ300555,路通视信,2016/10/17 0:00,
通信,SZ300560,中富通,2016/10/28 21:34,
通信,SZ300563,神宇股份,2016/11/6 18:26,
通信,SZ300565,科信技术,2017/6/29 0:00,
通信,SZ300570,太辰光,2016/12/1 21:03,
通信,SZ300571,平治信息,2019/7/24 0:00,
通信,SZ300578,会畅通讯,2017/1/14 19:00,
通信,SZ300590,移为通信,2017/1/5 21:38,
通信,SZ300597,吉大通信,2017/1/14 18:19,
通信,SZ300603,立昂技术,2017/1/14 19:34,
通信,SZ300615,欣天科技,2017/2/8 13:45,
通信,SZ300620,光库科技,2017/2/24 13:19,
通信,SZ300627,华测导航,2019/7/24 0:00,
通信,SZ300628,亿联网络,2019/7/24 0:00,
通信,SZ300638,广和通,2017/3/30 17:24,
通信,SZ300689,澄天伟业,2017/8/7 22:20,
通信,SZ300698,万马科技,2017/8/15 17:51,
通信,SZ300710,万隆光电,2017/10/10 13:30,
通信,SZ300711,广哈通信,2017/10/30 14:45,
通信,SZ300913,兆龙互连,2020/11/25 14:40,
通信,SZ300921,南凌科技,2020/12/14 14:43,
通信,SZ300959,线上线下,2021/3/12 20:16,
通信,SH600050,中国联通,2015/11/3 0:00,
通信,SH600105,永鼎股份,2016/8/4 1:33,
通信,SH600130,波导股份,2016/8/4 1:33,
通信,SH600260,凯乐科技,2017/6/29 0:00,
通信,SH600289,ST信通,2015/11/3 0:00,
通信,SH600293,三峡新材,2017/6/29 0:00,
通信,SH600345,长江通信,2016/8/4 1:33,
通信,SH600355,精伦电子,2016/8/4 1:33,
通信,SH600462,ST九有,2018/6/19 16:13,
通信,SH600487,亨通光电,2015/11/3 0:00,
通信,SH600498,烽火通信,2014/1/1 0:00,
通信,SH600522,中天科技,2016/6/15 0:00,
通信,SH600734,*ST实达,2017/6/29 0:00,
通信,SH600775,南京熊猫,2015/11/3 0:00,
通信,SH600776,东方通信,2014/1/1 0:00,
通信,SH600804,鹏博士,2017/6/29 0:00,
通信,SH601869,长飞光纤,2018/7/6 15:59,
通信,SH603042,华脉科技,2019/7/24 0:00,
通信,SH603083,剑桥科技,2017/11/8 14:14,
通信,SH603118,共进股份,2019/7/24 0:00,
通信,SH603220,中贝通信,2018/10/30 14:03,
通信,SH603236,移远通信,2019/7/2 9:20,
通信,SH603322,超讯通信,2016/7/18 0:00,
通信,SH603421,鼎信通讯,2016/10/12 0:00,
通信,SH603559,中通国脉,2016/12/1 21:11,
通信,SH603602,纵横通信,2017/8/7 22:23,
通信,SH603703,盛洋科技,2015/11/3 0:00,
通信,SH603712,七一二,2019/7/24 0:00,
通信,SH603803,瑞斯康达,2017/3/30 17:31,
通信,SH688027,国盾量子,2020/6/18 10:51,
通信,SH688080,映翰通,2020/1/22 17:03,
通信,SH688100,威胜信息,2020/5/25 0:00,
通信,SH688159,有方科技,2020/1/8 15:40,
通信,SH688313,仕佳光子,2020/7/27 8:36,
通信,SH688418,震有科技,2020/7/7 9:09,
通信,SH688618,三旺通信,2020/12/14 14:45,
通信,SH688668,鼎通科技,2020/12/5 11:14,
休闲服务,SZ000428,华天酒店,2016/7/12 0:00,
休闲服务,SZ000430,张家界,2016/8/4 1:34,
休闲服务,SZ000524,岭南控股,2018/7/13 0:00,
休闲服务,SZ000610,西安旅游,2017/6/29 0:00,
休闲服务,SZ000613,*ST东海A,2016/10/20 15:16,
休闲服务,SZ000721,西安饮食,2016/10/20 15:16,
休闲服务,SZ000796,凯撒旅业,2016/7/12 0:00,
休闲服务,SZ000888,峨眉山A,2016/10/20 15:16,
休闲服务,SZ000978,桂林旅游,2015/8/14 0:00,
休闲服务,SZ002033,丽江股份,2016/8/4 1:34,
休闲服务,SZ002059,云南旅游,2016/2/19 0:00,
休闲服务,SZ002159,三特索道,2016/8/4 1:34,
休闲服务,SZ002186,全聚德,2016/10/20 15:16,
休闲服务,SZ002306,中科云网,2016/11/17 1:42,
休闲服务,SZ002707,众信旅游,2016/7/12 0:00,
休闲服务,SZ300144,宋城演艺,2016/10/20 15:16,
休闲服务,SZ300178,*ST腾邦,2016/7/12 0:00,
休闲服务,SZ300662,科锐国际,2017/5/22 13:48,
休闲服务,SZ300795,*ST米奥,2019/10/10 0:00,
休闲服务,SZ300859,*ST西域,2020/7/22 13:43,
休闲服务,SZ300860,锋尚文化,2020/7/31 15:44,
休闲服务,SH600054,黄山旅游,2016/8/4 1:34,
休闲服务,SH600138,中青旅,2015/8/14 0:00,
休闲服务,SH600258,首旅酒店,2015/8/14 0:00,
休闲服务,SH600358,国旅联合,2008/6/2 0:00,
休闲服务,SH600555,*ST海创,2018/7/13 0:00,
休闲服务,SH600593,大连圣亚,2016/2/19 0:00,
休闲服务,SH600706,曲江文旅,2015/11/2 0:00,
休闲服务,SH600749,西藏旅游,2019/7/24 0:00,
休闲服务,SH600754,锦江酒店,2015/8/25 0:00,
休闲服务,SH600965,福成股份,2019/7/24 0:00,
休闲服务,SH601007,金陵饭店,2015/11/2 0:00,
休闲服务,SH601888,中国中免,2016/11/17 1:42,
休闲服务,SH603099,长白山,2015/11/2 0:00,
休闲服务,SH603136,天目湖,2017/9/21 17:22,
休闲服务,SH603199,九华旅游,2016/8/4 1:34,
休闲服务,SH605108,同庆楼,2020/7/6 18:24,
医药生物,SZ000004,国华网安,2019/7/24 0:00,
医药生物,SZ000028,国药一致,2015/11/2 0:00,
医药生物,SZ000078,海王生物,2017/6/29 0:00,
医药生物,SZ000150,宜华健康,2015/11/2 0:00,
医药生物,SZ000153,丰原药业,2008/6/2 0:00,
医药生物,SZ000403,派林生物,2008/6/2 0:00,
医药生物,SZ000411,英特集团,2015/11/2 0:00,
医药生物,SZ000423,东阿阿胶,2015/11/2 0:00,
医药生物,SZ000503,国新健康,2017/5/26 10:00,
医药生物,SZ000504,南华生物,2019/7/24 0:00,
医药生物,SZ000509,*ST华塑,2019/7/24 0:00,
医药生物,SZ000513,丽珠集团,2015/11/2 0:00,
医药生物,SZ000516,国际医学,2019/5/13 0:00,
医药生物,SZ000518,四环生物,2011/10/10 0:00,
医药生物,SZ000534,万泽股份,2020/7/22 0:00,
医药生物,SZ000538,云南白药,2015/11/2 0:00,
医药生物,SZ000566,海南海药,2008/6/2 0:00,
医药生物,SZ000590,启迪药业,2008/6/2 0:00,
医药生物,SZ000597,东北制药,2019/7/24 0:00,
医药生物,SZ000623,吉林敖东,2019/7/24 0:00,
医药生物,SZ000650,仁和药业,2008/6/2 0:00,
医药生物,SZ000661,长春高新,2015/11/2 0:00,
医药生物,SZ000705,浙江震元,2008/6/2 0:00,
医药生物,SZ000710,贝瑞基因,2018/7/13 0:00,
医药生物,SZ000739,普洛药业,2008/6/2 0:00,
医药生物,SZ000756,新华制药,2008/6/2 0:00,
医药生物,SZ000766,通化金马,2019/7/24 0:00,
医药生物,SZ000788,北大医药,2019/7/24 0:00,
医药生物,SZ000790,华神科技,2008/6/2 0:00,
医药生物,SZ000813,德展健康,2019/7/24 0:00,
医药生物,SZ000908,景峰医药,2015/7/1 0:00,
医药生物,SZ000915,华特达因,2016/6/28 0:00,
医药生物,SZ000919,金陵药业,2015/11/2 0:00,
医药生物,SZ000931,中关村,2019/7/24 0:00,
医药生物,SZ000950,重药控股,2019/7/24 0:00,
医药生物,SZ000952,广济药业,2016/6/28 0:00,
医药生物,SZ000963,华东医药,2019/7/24 0:00,
医药生物,SZ000989,九芝堂,2008/6/2 0:00,
医药生物,SZ000999,华润三九,2015/11/2 0:00,
医药生物,SZ002001,新和成,2016/6/13 0:00,
医药生物,SZ002007,华兰生物,2015/11/2 0:00,
医药生物,SZ002019,亿帆医药,2016/6/28 0:00,
医药生物,SZ002020,京新药业,2019/7/24 0:00,
医药生物,SZ002022,科华生物,2015/11/2 0:00,
医药生物,SZ002030,达安基因,2019/7/24 0:00,
医药生物,SZ002038,双鹭药业,2016/1/4 0:00,
医药生物,SZ002044,美年健康,2016/7/8 0:00,
医药生物,SZ002099,海翔药业,2008/6/2 0:00,
医药生物,SZ002102,ST冠福,2017/12/26 0:00,
医药生物,SZ002107,沃华医药,2008/6/2 0:00,
医药生物,SZ002118,紫鑫药业,2015/11/2 0:00,
医药生物,SZ002166,莱茵生物,2018/7/13 0:00,
医药生物,SZ002173,创新医疗,2018/7/13 0:00,
医药生物,SZ002198,嘉应制药,2015/8/4 0:00,
医药生物,SZ002219,*ST恒康,2015/11/2 0:00,
医药生物,SZ002223,鱼跃医疗,2015/11/2 0:00,
医药生物,SZ002252,上海莱士,2008/6/2 0:00,
医药生物,SZ002262,恩华药业,2016/6/28 0:00,
医药生物,SZ002275,桂林三金,2015/11/2 0:00,
医药生物,SZ002287,奇正藏药,2009/8/12 0:00,
医药生物,SZ002294,信立泰,2016/6/28 0:00,
医药生物,SZ002317,众生药业,2015/11/2 0:00,
医药生物,SZ002332,仙琚制药,2016/6/28 0:00,
医药生物,SZ002349,精华制药,2015/11/2 0:00,
医药生物,SZ002365,永安药业,2010/2/9 0:00,
医药生物,SZ002370,亚太药业,2010/2/23 0:00,
医药生物,SZ002382,蓝帆医疗,2019/1/21 0:00,
医药生物,SZ002390,信邦制药,2015/11/2 0:00,
医药生物,SZ002393,力生制药,2010/4/6 0:00,
医药生物,SZ002399,海普瑞,2012/7/2 0:00,
医药生物,SZ002411,延安必康,2016/4/14 0:00,
医药生物,SZ002412,汉森制药,2015/11/2 0:00,
医药生物,SZ002422,科伦药业,2015/11/2 0:00,
医药生物,SZ002424,贵州百灵,2010/5/20 0:00,
医药生物,SZ002432,九安医疗,2010/5/25 0:00,
医药生物,SZ002433,太安堂,2015/10/31 0:00,
医药生物,SZ002435,长江健康,2018/7/13 0:00,
医药生物,SZ002437,誉衡药业,2016/6/28 0:00,
医药生物,SZ002462,嘉事堂,2015/11/2 0:00,
医药生物,SZ002524,光正眼科,2019/7/24 0:00,
医药生物,SZ002550,千红制药,2019/7/24 0:00,
医药生物,SZ002551,尚荣医疗,2015/11/2 0:00,
医药生物,SZ002566,益盛药业,2015/11/2 0:00,
医药生物,SZ002581,未名医药,2017/5/26 9:59,
医药生物,SZ002589,瑞康医药,2015/11/10 0:00,
医药生物,SZ002603,以岭药业,2015/11/2 0:00,
医药生物,SZ002626,金达威,2016/6/27 0:00,
医药生物,SZ002644,佛慈制药,2011/12/13 0:00,
医药生物,SZ002653,海思科,2016/6/28 0:00,
医药生物,SZ002675,东诚药业,2017/6/29 0:00,
医药生物,SZ002693,双成药业,2017/6/29 0:00,
医药生物,SZ002710,慈铭体检,2014/1/8 0:01,
医药生物,SZ002727,一心堂,2015/11/2 0:00,
医药生物,SZ002728,特一药业,2019/7/24 0:00,
医药生物,SZ002737,葵花药业,2014/12/19 0:00,
医药生物,SZ002750,龙津药业,2015/3/16 0:00,
医药生物,SZ002755,奥赛康,2019/7/24 0:00,
医药生物,SZ002758,浙农股份,2015/5/25 0:00,
医药生物,SZ002773,康弘药业,2015/11/2 0:00,
医药生物,SZ002788,鹭燕医药,2016/1/25 0:00,
医药生物,SZ002793,罗欣药业,2020/6/1 0:00,
医药生物,SZ002817,黄山胶囊,2016/10/17 0:00,
医药生物,SZ002821,凯莱英,2016/11/6 18:25,
医药生物,SZ002826,易明医药,2017/6/29 0:00,
医药生物,SZ002864,盘龙药业,2017/11/8 14:10,
医药生物,SZ002872,ST天圣,2017/5/4 9:57,
医药生物,SZ002873,新天药业,2017/5/11 13:40,
医药生物,SZ002880,卫光生物,2017/6/5 14:06,
医药生物,SZ002898,赛隆药业,2017/8/26 9:16,
医药生物,SZ002900,哈三联,2017/9/7 14:54,
医药生物,SZ002901,大博医疗,2017/9/7 14:54,
医药生物,SZ002907,华森制药,2017/10/10 13:31,
医药生物,SZ002923,润都股份,2017/12/20 21:55,
医药生物,SZ002932,明德生物,2018/7/6 15:58,
医药生物,SZ002940,昂利康,2018/10/12 15:48,
医药生物,SZ002950,奥美医疗,2019/3/6 14:50,
医药生物,SZ003020,立方制药,2020/11/10 10:05,
医药生物,SZ300003,乐普医疗,2015/11/2 0:00,
医药生物,SZ300006,莱美药业,2016/6/28 0:00,
医药生物,SZ300009,安科生物,2009/10/22 0:00,
医药生物,SZ300015,爱尔眼科,2015/11/2 0:00,
医药生物,SZ300016,北陆药业,2016/6/28 0:00,
医药生物,SZ300026,红日药业,2017/6/29 0:00,
医药生物,SZ300030,阳普医疗,2009/12/10 0:00,
医药生物,SZ300039,上海凯宝,2015/11/2 0:00,
医药生物,SZ300049,福瑞股份,2018/7/13 0:00,
医药生物,SZ300086,康芝药业,2010/5/12 0:00,
医药生物,SZ300108,吉药控股,2017/6/29 0:00,
医药生物,SZ300110,华仁药业,2017/1/23 9:51,
医药生物,SZ300122,智飞生物,2010/9/25 0:00,
医药生物,SZ300142,沃森生物,2010/11/1 0:00,
医药生物,SZ300143,盈康生命,2018/7/13 0:00,
医药生物,SZ300147,香雪制药,2010/12/6 0:00,
医药生物,SZ300149,睿智医药,2019/5/13 0:00,
医药生物,SZ300158,振东制药,2018/7/13 0:00,
医药生物,SZ300181,佐力药业,2016/3/7 11:19,
医药生物,SZ300194,福安药业,2011/3/14 0:00,
医药生物,SZ300199,翰宇药业,2015/8/4 0:00,
医药生物,SZ300204,舒泰神,2011/4/6 0:00,
医药生物,SZ300206,理邦仪器,2015/11/2 0:00,
医药生物,SZ300233,金城医药,2019/7/24 0:00,
医药生物,SZ300238,冠昊生物,2015/11/2 0:00,
医药生物,SZ300239,东宝生物,2011/6/27 0:00,
医药生物,SZ300244,迪安诊断,2018/7/13 0:00,
医药生物,SZ300246,宝莱特,2015/11/2 16:43,
医药生物,SZ300254,仟源医药,2011/8/8 0:00,
医药生物,SZ300255,常山药业,2017/6/29 0:00,
医药生物,SZ300267,尔康制药,2011/9/15 0:00,
医药生物,SZ300273,和佳医疗,2015/11/2 0:00,
医药生物,SZ300289,利德曼,2020/7/14 0:00,
医药生物,SZ300294,博雅生物,2012/2/29 0:00,
医药生物,SZ300298,三诺生物,2015/11/2 0:00,
医药生物,SZ300314,戴维医疗,2012/4/24 0:00,
医药生物,SZ300318,博晖创新,2012/5/15 0:00,
医药生物,SZ300326,凯利泰,2012/6/5 0:00,
医药生物,SZ300347,泰格医药,2015/11/2 0:00,
医药生物,SZ300357,我武生物,2014/1/8 0:01,
医药生物,SZ300358,楚天科技,2015/11/2 0:00,
医药生物,SZ300361,奥赛康,2014/1/8 0:01,
医药生物,SZ300363,博腾股份,2014/1/8 0:01,
医药生物,SZ300381,溢多利,2015/11/9 12:59,
医药生物,SZ300396,迪瑞医疗,2014/9/10 0:00,
医药生物,SZ300401,花园生物,2014/9/26 0:00,
医药生物,SZ300404,博济医药,2015/11/2 0:00,
医药生物,SZ300406,九强生物,2018/7/13 0:00,
医药生物,SZ300434,金石亚药,2018/7/13 0:00,
